,jobTitle,company,salary
4337,React Native Developer - Android & iOS - (Work from Home) - 2+ years,KEYSTONE PRINCIPAL ASSOCIATES PRIVATE LIMITED,"8,00,000 - 15,00,000 PA."
4339,Power BI,Fragma Data systems Pvt. Ltd.,"14,00,000 - 20,00,000 PA."
4343,"Instructional Designer (Bang, Mumbai, GGN) Pan India apply upto 23L",Imaginators Try Going Beyond,"11,00,000 - 21,00,000 PA."
4351,Oracle SCM Techno Functional Consultant,Speridian Technologies Pvt Ltd,"10,00,000 - 20,00,000 PA."
4353,"Developmen Engineer with exp on VoIP, Asterisk, Freeswitch,WebRTC",ExpertFlow LLC Switzerland,"4,00,000 - 7,00,000 PA."
4354,Urgent iOS Mobile Application Developer/programmers - Remote Work,E C Consulting Limited,"4,00,000 - 5,00,000 PA."
4365,Senior Recruiter - Remote,MyOperator,"4,00,000 - 5,00,000 PA."
4368,QA tester - Manual and automation,QUANTILUS INNOVATION INDIA PRIVATE LIMITED,"5,00,000 - 7,50,000 PA."
4371,Influencer Marketing Manager- High Growth VC backed Startup,Ravgins International Pvt. Ltd.,"3,00,000 - 4,00,000 PA."
4372,SAP ABAP Technical Consultant,Exalca Technologies Private Limited,"3,25,000 - 8,25,000 PA."
4378,"Sr. Node Developer (10+ Years), Remote, Work From Home",DEVENDRA PRASAD,"20,00,000 - 30,00,000 PA."
4381,Outbound Calling/ International Sales Executive (Remote Work),Synergistic Compusoft Private Limited,"2,50,000 - 4,50,000 PA."
4385,Senior Consultant - Gurgaon/Mumbai/Bangalore (Exp 6-8 yrs),CRESCENDO GLOBAL LEADERSHIP HIRING INDIA PRIVATE L IMITED,"13,00,000 - 18,00,000 PA."
4393,Senior Recruiter - Remote,MyOperator,"4,00,000 - 5,00,000 PA."
4396,QA tester - Manual and automation,QUANTILUS INNOVATION INDIA PRIVATE LIMITED,"5,00,000 - 7,50,000 PA."
4399,Influencer Marketing Manager- High Growth VC backed Startup,Ravgins International Pvt. Ltd.,"3,00,000 - 4,00,000 PA."
4401,Outbound Calling/ International Sales Executive (Remote Work),Synergistic Compusoft Private Limited,"2,50,000 - 4,50,000 PA."
4405,Senior Consultant - Gurgaon/Mumbai/Bangalore (Exp 6-8 yrs),CRESCENDO GLOBAL LEADERSHIP HIRING INDIA PRIVATE L IMITED,"13,00,000 - 18,00,000 PA."
4413,Senior Recruiter - Remote,MyOperator,"4,00,000 - 5,00,000 PA."
4416,QA tester - Manual and automation,QUANTILUS INNOVATION INDIA PRIVATE LIMITED,"5,00,000 - 7,50,000 PA."
4419,Influencer Marketing Manager- High Growth VC backed Startup,Ravgins International Pvt. Ltd.,"3,00,000 - 4,00,000 PA."
4420,SAP ABAP Technical Consultant,Exalca Technologies Private Limited,"3,25,000 - 8,25,000 PA."
4426,"Sr. Node Developer (10+ Years), Remote, Work From Home",DEVENDRA PRASAD,"20,00,000 - 30,00,000 PA."
4430,Project Manager / Delivery Manager,EvolutionCo Digital Interactive Consultancy Pvt Ltd,"3,50,000 - 6,00,000 PA."
4432,Python Developer + Selenium (Immediate Joiner),Patona Technologies India Pvt Ltd,"5,00,000 - 15,00,000 PA."
4435,Sr Data Scientist,intelligent industrial internet systems pvt ltd.,"5,50,000 - 14,00,000 PA."
4436,Career Opportunity in SAP Hybris Brims,Wipro Infotech,"12,00,000 - 16,00,000 PA."
4439,Hiring For CKAD Certified Kubernetes Application Developer,AvekshaaTechnologiesPrivateLimited,"8,00,000 - 18,00,000 PA."
4442,Assistant Vice President Sales- High Growth VC backed Startup,Ravgins International Pvt. Ltd.,"10,00,000 - 20,00,000 PA."
4443,Sr Product Marketing Manager- High Growth VC backed Startup,Ravgins International Pvt. Ltd.,"10,00,000 - 20,00,000 PA."
4449,Opening For Java Developer in Finesse_Navi Mumbai,Finesse,"3,00,000 - 6,00,000 PA."
4456,Job opening For Salesforce Developer,Cyber Managers Software Services Pvt. Ltd.,"2,50,000 - 4,00,000 PA."
4464,Lead Software Engineer,Curve Tomorrow (Aus) Pty Ltd,"30,00,000 - 40,00,000 PA."
4482,Job opening For Salesforce Developer,Cyber Managers Software Services Pvt. Ltd.,"2,50,000 - 4,00,000 PA."
4488,Lead Software Engineer,Curve Tomorrow (Aus) Pty Ltd,"30,00,000 - 40,00,000 PA."
4505,Network Support Engineer,Wipro Infotech,"2,50,000 - 4,00,000 PA."
4506,Software Developer,Humanware Technology Pvt Ltd,"2,00,000 - 4,00,000 PA."
4509,Presales & Solutions Professional- F&A,Naukri Premium - Employer Services,"14,00,000 - 15,00,000 PA."
4510,Administration Executive,Divine Workplace Solutions,"3,50,000 - 5,00,000 PA."
4512,Senior Quality Analyst (Automation),Fugetron Corporation,"6,00,000 - 10,00,000 PA."
4539,Data Engineer | ETL,Naukri Premium - Employer Services,"8,00,000 - 18,00,000 PA."
4540,Senior Quality Analyst (Automation),Fugetron Corporation,"6,00,000 - 10,00,000 PA."
4552,Desktop Engineer Trainee For Freshers,24 Frames Learning & Development,"1,75,000 - 2,00,000 PA."
4567,Desktop Engineer Trainee For Freshers,24 Frames Learning & Development,"1,75,000 - 2,00,000 PA."
4579,Operations Executive,Snaphunt,"2,00,000 - 3,00,000 PA."
4587,Desktop Engineer Trainee For Freshers,24 Frames Learning & Development,"1,75,000 - 2,00,000 PA."
4599,Operations Executive,Snaphunt,"2,00,000 - 3,00,000 PA."
4600,FX Implementation Engineer,ITIVITI INDIA PRIVATE LIMITED,"6,00,000 - 15,00,000 PA."
4611,Online Math Tutor,"HappyDay Technology Co., Ltd.","2,00,000 - 4,00,000 PA."
4612,IT Service Desk (Office 365)-Kanjurmarg | Mumbai |,Acute Informatics Pvt. Ltd.,"50,000 - 2,00,000 PA."
4613,Business Development Executive,XLPXL IT SOLUTIONS,"1,75,000 - more than 3,00,000 PA."
4623,Urgent Opening with V2Solutions For HR Executive - Immediate Joiner,V2Solutions,"1,00,000 - 3,00,000 PA."
4624,Job | Job Opportunity For Salesforce automation QA!!!!,V2 Tech Ventures Private Limited,"5,00,000 - 12,00,000 PA."
4625,Job | Job Opportunity For Netsuite QA!!!!,V2 Tech Ventures Private Limited,"3,00,000 - 8,00,000 PA."
4627,QA Manager,Cogitate Technology Solutions (I) Pvt. Ltd.,"20,00,000 - 25,00,000 PA."
4629,Freshers For Software Implementation & Customer Support Andheri-Marol,Softlink Global Pvt. Ltd,"50,000 - 1,75,000 PA."
4635,Software Development Manager,EquipNet India Pvt. Ltd.,"30,00,000 - 37,50,000 PA."
4644,Senior C++ / QT Developer,Motax Solutions Pvt Ltd,"7,00,000 - 13,00,000 PA."
4654,DevOps Engineer,ITIVITI INDIA PRIVATE LIMITED,"7,00,000 - 16,00,000 PA."
4664,Senior C++ / QT Developer,Motax Solutions Pvt Ltd,"7,00,000 - 13,00,000 PA."
4674,DevOps Engineer,ITIVITI INDIA PRIVATE LIMITED,"7,00,000 - 16,00,000 PA."
4690,DevOps Engineer,ITIVITI INDIA PRIVATE LIMITED,"7,00,000 - 16,00,000 PA."
4699,AVP- Enterprise Architect (Exp: 11 yrs+),CRESCENDO GLOBAL LEADERSHIP HIRING INDIA PRIVATE L IMITED,"12,00,000 - 22,00,000 PA."
4710,DevOps Engineer,ITIVITI INDIA PRIVATE LIMITED,"7,00,000 - 16,00,000 PA."
4719,AVP- Enterprise Architect (Exp: 11 yrs+),CRESCENDO GLOBAL LEADERSHIP HIRING INDIA PRIVATE L IMITED,"12,00,000 - 22,00,000 PA."
4728,DevOps Engineer,ITIVITI INDIA PRIVATE LIMITED,"7,00,000 - 16,00,000 PA."
4736,AVP- Enterprise Architect (Exp: 11 yrs+),CRESCENDO GLOBAL LEADERSHIP HIRING INDIA PRIVATE L IMITED,"12,00,000 - 22,00,000 PA."
4737,"SFDC Architect (Immediate Joiners), Remote/Gurgaon/Noida/Bangalore",DEVENDRA PRASAD,"25,00,000 - 40,00,000 PA."
4741,Hiring Software Developer in MNC (Ghansoli),Osource Global Private Limited,"1,00,000 - 4,00,000 PA."
4758,Salesforce Developer_Open location_Permenent WFH_4-8 yrs,BDO India LLP,"10,00,000 - 18,00,000 PA."
4764,Hiring For Senior Technical Architect For EdTech start-up company,ManpowerGroup Services India Private Limited,"15,00,000 - 30,00,000 PA."
4768,Content Writer (Freelancer),Desicrew Solutions Pvt Ltd,"2,25,000 - 4,75,000 PA."
4769,QA Delivery Manager & QA LEAD,Desicrew Solutions Pvt Ltd,"5,00,000 - 12,00,000 PA."
4770,Data Science Engineer - 100% Remote,Thinkbridge Software Pvt. Ltd.,"4,25,000 - 7,00,000 PA."
4771,Job Openings For IOS Developer,THE CAREER DESTINATION,"6,00,000 - 16,00,000 PA."
4772,Web Developer,Solicitude IT Services LLP,"25,000 - 35,000 PA."
4775,SAP SF - EC Consultant For Hyderabad/ Blr./ Mumbai/ Noida,Imaginators Try Going Beyond,"12,00,000 - 18,00,000 PA."
4777,Servicenow Developer,TEAMMINDS SOFTWARE PRIVATE LIMITED,"20,00,000 - 30,00,000 PA."
4782,Hiring For Senior Technical Architect For EdTech start-up company,ManpowerGroup Services India Private Limited,"15,00,000 - 30,00,000 PA."
4786,Content Writer (Freelancer),Desicrew Solutions Pvt Ltd,"2,25,000 - 4,75,000 PA."
4787,QA Delivery Manager & QA LEAD,Desicrew Solutions Pvt Ltd,"5,00,000 - 12,00,000 PA."
4788,Data Science Engineer - 100% Remote,Thinkbridge Software Pvt. Ltd.,"4,25,000 - 7,00,000 PA."
4789,Job Openings For IOS Developer,THE CAREER DESTINATION,"6,00,000 - 16,00,000 PA."
4790,Web Developer,Solicitude IT Services LLP,"25,000 - 35,000 PA."
4793,SAP SF - EC Consultant For Hyderabad/ Blr./ Mumbai/ Noida,Imaginators Try Going Beyond,"12,00,000 - 18,00,000 PA."
4794,Servicenow Developer,TEAMMINDS SOFTWARE PRIVATE LIMITED,"20,00,000 - 30,00,000 PA."
4797,Sr Tele Sales Executive,BRIDGELABZ SOLUTIONS PRIVATE LIMITED,"5,00,000 - 6,00,000 PA."
4800,Hiring For-MNC-All Admin positions-For PUNE/Mumbai/Delhi/Bangalore,Sellcraft Global Solutions Private Limited,"3,00,000 - 8,00,000 PA."
4801,Devops Engineer,Multi Recruit,"7,00,000 - 9,00,000 PA."
4802,Azure Systems Architect,Empower Recruitments,"14,00,000 - 20,00,000 PA."
4803,Azure Infrastructure Engineer,Empower Recruitments,"14,00,000 - 20,00,000 PA."
4804,Oracle Consultant / 40% Hike on last drawn,SAGARIKA MAHESH KHANNA,"10,00,000 - 20,00,000 PA."
4806,Java Developer_Contract To Hire with MNC Client,Growel Softech Pvt. Ltd.,"3,00,000 - 5,00,000 PA."
4807,Presales Solution Architect - Digital Workplace IT infrastructure (04),U. S. Recruitment Consultants,"25,00,000 - 27,50,000 PA."
4809,Java Developer_Contract To Hire with MNC Client,Growel Softech Pvt. Ltd.,"3,00,000 - 5,00,000 PA."
4810,Immediate Req - Java Developer / MNC / PAN India,TRANSREACH TALENT PRIVATE LIMITED,"50,000 - 3,00,000 PA."
4813,Presales Solution Architect - Digital Workplace - IT Infrastructure,U. S. Recruitment Consultants,"20,00,000 - 27,50,000 PA."
4814,SAP Ariba Consultant,Cloudlabs Technologies Private Ltd,"10,00,000 - 20,00,000 PA."
4815,Career Opportunity- PHP WordPress Developer,LOOP HR SOLUTIONS LLP,"50,000 - 3,00,000 PA."
4817,Abinitio Developer,Headhunter,"10,00,000 - 20,00,000 PA."
4818,Front End Engineer,Vichara Technology (India) Private Limited,"5,00,000 - 13,00,000 PA."
4820,Hiring For-MNC-All Admin positions-For PUNE/Mumbai/Delhi/Bangalore,Sellcraft Global Solutions Private Limited,"3,00,000 - 8,00,000 PA."
4821,Devops Engineer,Multi Recruit,"7,00,000 - 9,00,000 PA."
4822,Azure Systems Architect,Empower Recruitments,"14,00,000 - 20,00,000 PA."
4823,Azure Infrastructure Engineer,Empower Recruitments,"14,00,000 - 20,00,000 PA."
4824,Oracle Consultant / 40% Hike on last drawn,SAGARIKA MAHESH KHANNA,"10,00,000 - 20,00,000 PA."
4826,Java Developer_Contract To Hire with MNC Client,Growel Softech Pvt. Ltd.,"3,00,000 - 5,00,000 PA."
4827,Presales Solution Architect - Digital Workplace IT infrastructure (04),U. S. Recruitment Consultants,"25,00,000 - 27,50,000 PA."
4829,Java Developer_Contract To Hire with MNC Client,Growel Softech Pvt. Ltd.,"3,00,000 - 5,00,000 PA."
4830,Immediate Req - Java Developer / MNC / PAN India,TRANSREACH TALENT PRIVATE LIMITED,"50,000 - 3,00,000 PA."
4833,Presales Solution Architect - Digital Workplace - IT Infrastructure,U. S. Recruitment Consultants,"20,00,000 - 27,50,000 PA."
4834,SAP Ariba Consultant,Cloudlabs Technologies Private Ltd,"10,00,000 - 20,00,000 PA."
4835,Career Opportunity- PHP WordPress Developer,LOOP HR SOLUTIONS LLP,"50,000 - 3,00,000 PA."
4837,Abinitio Developer,Headhunter,"10,00,000 - 20,00,000 PA."
4838,Front End Engineer,Vichara Technology (India) Private Limited,"5,00,000 - 13,00,000 PA."
4842,Devops Engineer - Microsoft Azure,Sapwood Ventures Pvt. Ltd.,"6,00,000 - 8,00,000 PA."
4844,Networking & Monitoring Freshers - Pune & Mumbai,Serviont Global solutions Limited,"2,00,000 - 2,50,000 PA."
4846,A/R Analysts & Denials Management Specialists,HEALTHCARE INFORMATICS PVT. LTD.,"2,50,000 - 5,00,000 PA."
4847,Urgent Opening For Sharepoint Developer l Ngenious Solutions,NGENIOUS SOLUTIONS PRIVATE LIMITED,"5,00,000 - 11,00,000 PA."
4849,Senior QA Associate - Investment Banking,Vichara Technology (India) Private Limited,"5,00,000 - 13,00,000 PA."
4850,Manual Tester- Stock Market Domain_ Work from Home,NewAgeIT Technologies Private Limited,"2,00,000 - 4,00,000 PA."
4851,fresher Inside Sales/ fresher Sales Executive/business Development,SMARTNET SOFTWARE PVT. LTD.,"1,00,000 - 2,50,000 PA."
4853,Senior WordPress Developer,UPLERS SOLUTIONS PRIVATE LIMITED,"25,00,000 - 30,00,000 PA."
4856,Hiring Fresher System Analyst Tata Consultancy,Evision Technoserve Pvt Ltd,"2,50,000 - more than 3,00,000 PA."
4860,Sharepoint Developer- Immediate Joiners,VIZLOGIC DIGITAL SOLUTIONS PRIVATE LIMITED,"3,00,000 - 8,00,000 PA."
4861,Urgent PowerBI PowerApps Developer with Dax and SSIS needed,Manageit Systems Pvt. Ltd.,"5,00,000 - 15,00,000 PA."
4862,Looking For Dot Net Developer For Pune Location,KRIOS Info Solutions Pvt. Ltd.,"1,00,000 - 6,00,000 PA."
4864,Business Analyst: Investment Banking Systems,Vichara Technology (India) Private Limited,"6,00,000 - 16,00,000 PA."
4868,US IT Recruiter,Optimhire.com,"2,00,000 - 4,00,000 PA."
4870,Awesome Junior Objective C & React Native Developer,Optimum Output,"2,25,000 - 3,00,000 PA."
4871,Sr. Test Engineer Automation (UFT),MARSH MCLENNAN GLOBAL SERVICES INDIA PRIVATE LIMITED,"9,00,000 - 11,00,000 PA."
4876,SAP PP Functional Consultant - Immediate Joining,Sage Technologies Pvt Ltd,"6,50,000 - 8,00,000 PA."
4877,Fresher19-21 pass outs - Java Trainee,THINKQUOTIENT SOFTWARE PRIVATE LTD,"3,00,000 - 4,00,000 PA."
4879,Virtual Walk-in drive 22nd June 21 For Java and .Net Candidates- WFH,Vyom Labs Pvt. Ltd.,"1,75,000 - 4,25,000 PA."
4882,Devops Engineer - Microsoft Azure,Sapwood Ventures Pvt. Ltd.,"6,00,000 - 8,00,000 PA."
4883,Executive Personal Assistant / Executive Secretary,An Enterprise Software Co.,"2,00,000 - 5,00,000 PA."
4885,Networking & Monitoring Freshers - Pune & Mumbai,Serviont Global solutions Limited,"2,00,000 - 2,50,000 PA."
4887,A/R Analysts & Denials Management Specialists,HEALTHCARE INFORMATICS PVT. LTD.,"2,50,000 - 5,00,000 PA."
4888,Urgent Opening For Sharepoint Developer l Ngenious Solutions,NGENIOUS SOLUTIONS PRIVATE LIMITED,"5,00,000 - 11,00,000 PA."
4890,Senior QA Associate - Investment Banking,Vichara Technology (India) Private Limited,"5,00,000 - 13,00,000 PA."
4891,Manual Tester- Stock Market Domain_ Work from Home,NewAgeIT Technologies Private Limited,"2,00,000 - 4,00,000 PA."
4892,fresher Inside Sales/ fresher Sales Executive/business Development,SMARTNET SOFTWARE PVT. LTD.,"1,00,000 - 2,50,000 PA."
4895,Senior WordPress Developer,UPLERS SOLUTIONS PRIVATE LIMITED,"25,00,000 - 30,00,000 PA."
4898,Hiring Fresher System Analyst Tata Consultancy,Evision Technoserve Pvt Ltd,"2,50,000 - more than 3,00,000 PA."
4902,Hiring For Passive Recruiter @ Compunnel,Compunnel Technology India Private Limited,"2,50,000 - 4,50,000 PA."
4911,ASP.NET Developer,Laxmi Infotech,"2,50,000 - 5,00,000 PA."
4914,System Admin & Network Engineer / Hardware - 2020 Passout Can also app,Creative Hands HR Consultancy,"4,00,000 - 6,00,000 PA."
4915,MEGA Drive -software Engineer (developer / Programmer) 2020 Passout ca,Creative Hands HR Consultancy,"5,00,000 - 7,00,000 PA."
4916,IT Executive - Only Freshers,Creative Hands HR Consultancy,"2,50,000 - 4,00,000 PA."
4917,Embedded Design Engineer - Freshers Only,Creative Hands HR Consultancy,"4,00,000 - 6,00,000 PA."
4919,System Admin & Network Engineer / Hardware - 2020 Passout Can also app,Creative Hands HR Consultancy,"4,00,000 - 6,00,000 PA."
4925,Urgently hiring For Data science Analysts - Pune - 4+ Yrs,FIS Global Business Solutions India Pvt. Ltd.,"5,00,000 - 15,00,000 PA."
4928,Hiring For Passive Recruiter @ Compunnel,Compunnel Technology India Private Limited,"2,50,000 - 4,50,000 PA."
4938,ASP.NET Developer,Laxmi Infotech,"2,50,000 - 5,00,000 PA."
4940,PHP Developer,BRIGHT BRAIN MARKETING TECHNOLOGIES LLP,"2,00,000 - 4,00,000 PA."
4942,Software Developer,Secuinfotech,"1,25,000 - 5,00,000 PA."
4949,Urgently hiring For Data science Analysts - Pune - 4+ Yrs,FIS Global Business Solutions India Pvt. Ltd.,"5,00,000 - 15,00,000 PA."
4952,Hiring For Passive Recruiter @ Compunnel,Compunnel Technology India Private Limited,"2,50,000 - 4,50,000 PA."
4960,Hiring For Sr. RPA & AI Developer,Lorven Technologies Private Limited,"5,00,000 - 12,00,000 PA."
4961,Databricks COE Lead (CBR),MM JAIN AGENCIES,"30,00,000 - 45,00,000 PA."
4962,Fullstack Java Enterprise-L3 For Wipro,EXCELVANA PVT. LTD,"15,00,000 - 25,00,000 PA."
4963,Performance Test Engineer,SP Staffing Services Private Limited,"5,00,000 - 15,00,000 PA."
4964,Client Manager – IT Recruitment,Sinha Consultancy Services,"5,00,000 - 7,00,000 PA."
4967,Blueprism Architect (WRR),MM JAIN AGENCIES,"25,00,000 - 40,00,000 PA."
4968,Appian Architect (WRR),MM JAIN AGENCIES,"25,00,000 - 40,00,000 PA."
4969,PEGA Architect (WRR),MM JAIN AGENCIES,"25,00,000 - 40,00,000 PA."
4970,Liferay Architect (WRR),MM JAIN AGENCIES,"25,00,000 - 40,00,000 PA."
4971,Drupal Architect (WRR),MM JAIN AGENCIES,"25,00,000 - 40,00,000 PA."
4972,PHP Architect (WRR),MM JAIN AGENCIES,"25,00,000 - 40,00,000 PA."
4973,Megento commerce Architect (WRR),MM JAIN AGENCIES,"25,00,000 - 40,00,000 PA."
4974,Hybris Architect (WRR),MM JAIN AGENCIES,"25,00,000 - 40,00,000 PA."
4975,Adobe Architect (WRR),MM JAIN AGENCIES,"25,00,000 - 40,00,000 PA."
4976,Looking For a Performance Test Engineer,Dreamia Solutions,"4,00,000 - 7,00,000 PA."
4977,Manual Tester,Connexials Technology LLP,"5,00,000 - 15,00,000 PA."
4978,Front End Developer,Connexials Technology LLP,"5,00,000 - 15,00,000 PA."
4980,Databricks COE Lead (CBR),MM JAIN AGENCIES,"30,00,000 - 45,00,000 PA."
4981,Fullstack Java Enterprise-L3 For Wipro,EXCELVANA PVT. LTD,"15,00,000 - 25,00,000 PA."
4982,Performance Test Engineer,SP Staffing Services Private Limited,"5,00,000 - 15,00,000 PA."
4983,Client Manager – IT Recruitment,Sinha Consultancy Services,"5,00,000 - 7,00,000 PA."
4986,Blueprism Architect (WRR),MM JAIN AGENCIES,"25,00,000 - 40,00,000 PA."
4987,Appian Architect (WRR),MM JAIN AGENCIES,"25,00,000 - 40,00,000 PA."
4988,PEGA Architect (WRR),MM JAIN AGENCIES,"25,00,000 - 40,00,000 PA."
4989,Liferay Architect (WRR),MM JAIN AGENCIES,"25,00,000 - 40,00,000 PA."
4990,Drupal Architect (WRR),MM JAIN AGENCIES,"25,00,000 - 40,00,000 PA."
4991,PHP Architect (WRR),MM JAIN AGENCIES,"25,00,000 - 40,00,000 PA."
4992,Megento commerce Architect (WRR),MM JAIN AGENCIES,"25,00,000 - 40,00,000 PA."
4993,Hybris Architect (WRR),MM JAIN AGENCIES,"25,00,000 - 40,00,000 PA."
4994,Adobe Architect (WRR),MM JAIN AGENCIES,"25,00,000 - 40,00,000 PA."
4995,Looking For a Performance Test Engineer,Dreamia Solutions,"4,00,000 - 7,00,000 PA."
4996,Manual Tester,Connexials Technology LLP,"5,00,000 - 15,00,000 PA."
4997,Front End Developer,Connexials Technology LLP,"5,00,000 - 15,00,000 PA."
5004,DevOps Engineer For a leading telecommunication firm,MYFUTUREAPP,"10,00,000 - 16,00,000 PA."
5005,FullStack Developer For a leading telecommunication firm,MYFUTUREAPP,"10,00,000 - 20,00,000 PA."
5006,Backend Developer For a leading telecommunication firm,MYFUTUREAPP,"10,00,000 - 17,00,000 PA."
5007,"Business Analyst, Business Development Executive,",QuickXpert Infotech,"1,50,000 - 6,50,000 PA."
5016,Mindtree-Hiring-Informatica Powercenter _ Bangalore Location,PRIMUS Global Technologies Private Limited,"10,00,000 - 20,00,000 PA."
